B3057,1,2,WEST EXECUTE RELAY DISCR,80,YES,NO,ACN_NONE,NO,120,,2 ,1,0,0,1 ,,YES,YES,0,T_NONE,C_NEVER,R_NEVER,0,,,0,,B_NEVER,R_NEVER,0,,0,,2 3 10 20 224 ,,,,,,,,,,,,,,0,,YES,,,0,NO,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,NO,,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,,USE_VALUE,USE_VALUE,USE_VALUE,USE_VALUE
B3058,1,2,WEST INTER PLC COMMS FAILURE,80,YES,NO,ACN_NONE,NO,180,,2 ,1,0,0,1 ,,YES,YES,0,T_NONE,C_NEVER,R_NEVER,0,,,0,,B_NEVER,R_NEVER,0,,0,,2 3 10 20 224 ,,,,,,,,,,,,,,0,,YES,,,0,NO,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,NO,,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,,USE_VALUE,USE_VALUE,USE_VALUE,USE_VALUE
B3059,1,2,WEST PLC A BATTERY LOW,80,YES,NO,ACN_NONE,NO,0,,2 ,1,0,0,1 ,,YES,YES,0,T_NONE,C_NEVER,R_NEVER,0,,,0,,B_NEVER,R_NEVER,0,,0,,2 3 10 20 224 ,,,,,,,,,,,,,,0,,YES,,,0,NO,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,NO,,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,,USE_VALUE,USE_VALUE,USE_VALUE,USE_VALUE
B3060,1,2,WEST PLC B BATTERY LOW,80,YES,NO,ACN_NONE,NO,0,,2 ,1,0,0,1 ,,YES,YES,0,T_NONE,C_NEVER,R_NEVER,0,,,0,,B_NEVER,R_NEVER,0,,0,,2 3 10 20 224 ,,,,,,,,,,,,,,0,,YES,,,0,NO,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,NO,,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,,USE_VALUE,USE_VALUE,USE_VALUE,USE_VALUE
B3061,1,2,WEST PLC A IN PROG MODE,80,YES,NO,ACN_NONE,NO,0,,2 ,1,0,0,1 ,,YES,YES,0,F_NONE,C_NEVER,R_NEVER,0,,,0,,B_NEVER,R_NEVER,0,,0,,2 3 10 20 224 ,,,,,,,,,,,,,,0,,YES,,,0,NO,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,NO,,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,,USE_VALUE,USE_VALUE,USE_VALUE,USE_VALUE
B3062,1,2,WEST PLC B IN PROG MODE,80,YES,NO,ACN_NONE,NO,0,,2 ,1,0,0,1 ,,YES,YES,0,F_NONE,C_NEVER,R_NEVER,0,,,0,,B_NEVER,R_NEVER,0,,0,,2 3 10 20 224 ,,,,,,,,,,,,,,0,,YES,,,0,NO,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,NO,,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,,USE_VALUE,USE_VALUE,USE_VALUE,USE_VALUE
B3063,1,2,WEST PLC A FORCE FLAG,80,YES,NO,ACN_NONE,NO,0,,2 ,1,0,0,1 ,,YES,YES,0,T_NONE,C_NEVER,R_NEVER,0,,,0,,B_NEVER,R_NEVER,0,,0,,2 3 10 20 224 ,,,,,,,,,,,,,,0,,YES,,,0,NO,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,NO,,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,,USE_VALUE,USE_VALUE,USE_VALUE,USE_VALUE
B3064,1,2,WEST PLC B FORCE FLAG,80,YES,NO,ACN_NONE,NO,0,,2 ,1,0,0,1 ,,YES,YES,0,T_NONE,C_NEVER,R_NEVER,0,,,0,,B_NEVER,R_NEVER,0,,0,,2 3 10 20 224 ,,,,,,,,,,,,,,0,,YES,,,0,NO,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,NO,,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,,USE_VALUE,USE_VALUE,USE_VALUE,USE_VALUE
B3065,1,2,WEST PLC A BASIC MODULE COMMS FAIL,80,YES,NO,ACN_NONE,NO,180,,10 ,1,0,0,1 ,,YES,YES,0,T_NONE,C_NEVER,R_NEVER,0,,,0,,B_NEVER,R_NEVER,0,,0,,2 3 10 20 224 ,,,,,,,,,,,,,,0,,YES,,,0,NO,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,NO,,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,,USE_VALUE,USE_VALUE,USE_VALUE,USE_VALUE
B3066,1,2,WEST PLC B BASIC MODULE COMMS FAILURE,80,YES,NO,ACN_NONE,NO,180,,10 ,1,0,0,1 ,,YES,YES,0,T_NONE,C_NEVER,R_NEVER,0,,,0,,B_NEVER,R_NEVER,0,,0,,2 3 10 20 224 ,,,,,,,,,,,,,,0,,YES,,,0,NO,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,NO,,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,,USE_VALUE,USE_VALUE,USE_VALUE,USE_VALUE
B3067,1,2,WEST PLC A SYSTEM COMMS (CALL) FAILURE,80,YES,NO,ACN_NONE,NO,180,,2 ,1,0,0,1 ,,YES,YES,0,T_NONE,C_NEVER,R_NEVER,0,,,0,,B_NEVER,R_NEVER,0,,0,,2 3 10 20 224 ,,,,,,,,,,,,,,0,,YES,,,0,NO,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,NO,,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,,USE_VALUE,USE_VALUE,USE_VALUE,USE_VALUE
B3068,1,2,WEST PLC B SYSTEM COMMS (CALL) FAILURE,80,YES,NO,ACN_NONE,NO,180,,2 ,1,0,0,1 ,,YES,YES,0,T_NONE,C_NEVER,R_NEVER,0,,,0,,B_NEVER,R_NEVER,0,,0,,2 3 10 20 224 ,,,,,,,,,,,,,,0,,YES,,,0,NO,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,NO,,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,,USE_VALUE,USE_VALUE,USE_VALUE,USE_VALUE
B3069,1,2,WEST PLC A TO SCOPE COMMS FAIL,80,YES,NO,ACN_NONE,NO,180,,2 ,1,0,0,1 ,,YES,YES,0,T_NONE,C_NEVER,R_NEVER,0,,,0,,B_NEVER,R_NEVER,0,,0,,2 3 10 20 224 ,,,,,,,,,,,,,,0,,YES,,,0,NO,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,NO,,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,,USE_VALUE,USE_VALUE,USE_VALUE,USE_VALUE
B3070,1,2,WEST PLC B TO SCOPE COMMS FAIL,80,YES,NO,ACN_NONE,NO,180,,2 ,1,0,0,1 ,,YES,YES,0,T_NONE,C_NEVER,R_NEVER,0,,,0,,B_NEVER,R_NEVER,0,,0,,2 3 10 20 224 ,,,,,,,,,,,,,,0,,NO,,,0,NO,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,NO,,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,,USE_VALUE,USE_VALUE,USE_VALUE,USE_VALUE
B3071,1,2,WEST PLC A PROCESSOR FAULTED,80,YES,NO,ACN_NONE,NO,0,,2 ,1,0,0,1 ,,YES,YES,0,T_NONE,C_NEVER,R_NEVER,0,,,0,,B_NEVER,R_NEVER,0,,0,,2 3 10 20 224 ,,,,,,,,,,,,,,0,,NO,,,0,NO,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,NO,,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,,USE_VALUE,USE_VALUE,USE_VALUE,USE_VALUE
B3072,1,2,WEST PLC B PROCESSOR FAULTED,80,YES,NO,ACN_NONE,NO,0,,2 ,1,0,0,1 ,,YES,YES,0,T_NONE,C_NEVER,R_NEVER,0,,,0,,B_NEVER,R_NEVER,0,,0,,2 3 10 20 224 ,,,,,,,,,,,,,,0,,NO,,,0,NO,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,NO,,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,,USE_VALUE,USE_VALUE,USE_VALUE,USE_VALUE
B3102,1,5,WEST INTAKE NEW - OCB 10 FEEDER TO SUB 62 F1,80,YES,NO,ACN_NONE,NO,0,,10 ,1,0,0,1 ,,YES,YES,0,B_CHECK_ANOTHER,C_NEVER,R_NEVER,0,,,0,,B_NEVER,R_NEVER,0,,0,,10 26 28 29 30 ,,,,,,,,,,,,,,0,,YES,,,0,NO,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,NO,,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,,USE_VALUE,USE_VALUE,USE_VALUE,USE_VALUE
B3103,1,5,WEST INTAKE NEW - OCB 10 FEEDER TO SUB 62 F1,48,YES,NO,ACN_NONE,NO,60,WIN WEST_INTAKE,10 ,1,0,0,1 ,,YES,YES,0,T_NONE,C_NEVER,R_NEVER,0,,,0,B3102,T_NONE,R_NEVER,0,,0,,10 26 28 29 30 ,,,,,,,,,,,,,,0,,YES,,,0,NO,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,NO,,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,,USE_VALUE,USE_VALUE,USE_VALUE,USE_VALUE
B3103,2,5,WEST INTAKE NEW - OCB 10 FEEDER TO SUB 62 F1,30,YES,NO,ACN_NONE,NO,60,WIN WEST_INTAKE,10 ,1,0,0,1 ,,YES,YES,0,F_NONE,C_NEVER,R_NEVER,0,,,0,B3102,F_NONE,R_NEVER,0,,0,,10 26 28 29 30 ,,,,,,,,,,,,,,0,,YES,,,0,NO,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,NO,,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,,USE_VALUE,USE_VALUE,USE_VALUE,USE_VALUE
B3103,3,5,WEST INTAKE NEW - OCB 10 FEEDER TO SUB 62 F1,11,YES,NO,ACN_NONE,NO,0,WIN WEST_INTAKE,10 ,1,0,0,1 ,,YES,YES,0,T_NONE,C_NEVER,R_NEVER,0,,,0,,B_NEVER,R_NEVER,0,,0,,10 26 28 29 30 ,,,,,,,,,,,,,,0,,YES,,,0,NO,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,NO,,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,,USE_VALUE,USE_VALUE,USE_VALUE,USE_VALUE
B3104,1,5,WEST INTAKE NEW - OCB 10 FEEDER TO SUB 62 F1,75,YES,NO,ACN_NONE,NO,0,INC HEATHROW:B3104,10 ,1,0,0,1 ,,YES,YES,0,T_NONE,C_NEVER,R_NEVER,0,,,0,,B_NEVER,R_NEVER,0,,0,,10 26 28 29 30 ,,,,,,,,,,,,,,0,,YES,,,0,NO,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,NO,,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,,USE_VALUE,USE_VALUE,USE_VALUE,USE_VALUE
B3105,1,5,WEST INTAKE NEW - OCB 10 FEEDER TO SUB 62 F1,76,YES,NO,ACN_NONE,NO,0,INC HEATHROW:B3105,10 ,1,0,0,1 ,,YES,YES,0,T_NONE,C_NEVER,R_NEVER,0,,,0,,B_NEVER,R_NEVER,0,,0,,10 26 28 29 30 ,,,,,,,,,,,,,,0,,YES,,,0,NO,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,NO,,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,,USE_VALUE,USE_VALUE,USE_VALUE,USE_VALUE
B3106,1,2,WEST INTAKE NEW - OCB 10 CLOSED INPUT DISCREPANCY,80,YES,NO,ACN_NONE,NO,120,,10 ,1,0,0,1 ,,YES,YES,0,T_NONE,C_NEVER,R_NEVER,0,,,0,,B_NEVER,R_NEVER,0,,0,,2 3 10 20 224 ,,,,,,,,,,,,,,0,,YES,,,0,NO,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,NO,,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,,USE_VALUE,USE_VALUE,USE_VALUE,USE_VALUE
B3107,1,2,WEST INTAKE NEW - OCB 10 TRIPPED INPUT DISCREPANCY,80,YES,NO,ACN_NONE,NO,120,,10 ,1,0,0,1 ,,YES,YES,0,T_NONE,C_NEVER,R_NEVER,0,,,0,,B_NEVER,R_NEVER,0,,0,,2 3 10 20 224 ,,,,,,,,,,,,,,0,,YES,,,0,NO,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,NO,,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,,USE_VALUE,USE_VALUE,USE_VALUE,USE_VALUE
B3108,1,2,WEST INTAKE NEW - OCB 10 CLOSED OUTPUT DISCREPANCY,80,YES,NO,ACN_NONE,NO,120,,10 ,1,0,0,1 ,,YES,YES,0,T_NONE,C_NEVER,R_NEVER,0,,,0,,B_NEVER,R_NEVER,0,,0,,2 3 10 20 224 ,,,,,,,,,,,,,,0,,YES,,,0,NO,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,NO,,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,,USE_VALUE,USE_VALUE,USE_VALUE,USE_VALUE
B3109,1,2,WEST INTAKE NEW -OCB 10 TRIPPED OUTPUT DISCREPANCY,80,YES,NO,ACN_NONE,NO,120,,10 ,1,0,0,1 ,,YES,YES,0,T_NONE,C_NEVER,R_NEVER,0,,,0,,B_NEVER,R_NEVER,0,,0,,2 3 10 20 224 ,,,,,,,,,,,,,,0,,YES,,,0,NO,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,NO,,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,,USE_VALUE,USE_VALUE,USE_VALUE,USE_VALUE
B3122,1,5,WEST INTAKE NEW - OCB 1 FEEDER TO SUB 9,80,YES,NO,ACN_NONE,NO,0,,10 ,1,0,0,1 ,,YES,YES,0,B_CHECK_ANOTHER,C_NEVER,R_NEVER,0,,,0,,B_NEVER,R_NEVER,0,,0,,10 26 28 29 30 ,,,,,,,,,,,,,,0,,YES,,,0,NO,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,NO,,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,,USE_VALUE,USE_VALUE,USE_VALUE,USE_VALUE
B3123,1,5,WEST INTAKE NEW - OCB 1 FEEDER TO SUB 9,48,YES,NO,ACN_NONE,NO,60,WIN WEST_INTAKE,10 ,1,0,0,1 ,,YES,YES,0,T_NONE,C_NEVER,R_NEVER,0,,,0,B3122,T_NONE,R_NEVER,0,,0,,10 26 28 29 30 ,,,,,,,,,,,,,,0,,YES,,,0,NO,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,NO,,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,,USE_VALUE,USE_VALUE,USE_VALUE,USE_VALUE
B3123,2,5,WEST INTAKE NEW - OCB 1 FEEDER TO SUB 9,30,YES,NO,ACN_NONE,NO,60,WIN WEST_INTAKE,10 ,1,0,0,1 ,,YES,YES,0,F_NONE,C_NEVER,R_NEVER,0,,,0,B3122,F_NONE,R_NEVER,0,,0,,10 26 28 29 30 ,,,,,,,,,,,,,,0,,YES,,,0,NO,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,NO,,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,,USE_VALUE,USE_VALUE,USE_VALUE,USE_VALUE
B3123,3,5,WEST INTAKE NEW-OCB1 FDR TO SUB9(C/O CONFIG ERROR),80,YES,NO,ACN_NONE,NO,0,WIN WEST_INTAKE,10 ,1,0,0,1 ,,YES,YES,0,F_NONE,C_NEVER,R_NEVER,0,,,0,,B_NEVER,R_NEVER,0,,0,,10 26 28 29 30 ,,,,,,,,,,,,,,0,,YES,,,0,NO,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,NO,,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,,USE_VALUE,USE_VALUE,USE_VALUE,USE_VALUE
B3124,1,5,WEST INTAKE NEW - OCB 1 FEEDER TO SUB 9,75,YES,NO,ACN_NONE,NO,0,INC HEATHROW:B3124,10 ,1,0,0,1 ,,YES,YES,0,T_NONE,C_NEVER,R_NEVER,0,,,0,,B_NEVER,R_NEVER,0,,0,,10 26 28 29 30 ,,,,,,,,,,,,,,0,,YES,,,0,NO,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,NO,,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,,USE_VALUE,USE_VALUE,USE_VALUE,USE_VALUE
B3125,1,5,WEST INTAKE NEW - OCB 1 FEEDER TO SUB 9,76,YES,NO,ACN_NONE,NO,0,INC HEATHROW:B3125,10 ,1,0,0,1 ,,YES,YES,0,T_NONE,C_NEVER,R_NEVER,0,,,0,,B_NEVER,R_NEVER,0,,0,,10 26 28 29 30 ,,,,,,,,,,,,,,0,,YES,,,0,NO,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,NO,,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,,USE_VALUE,USE_VALUE,USE_VALUE,USE_VALUE
B3126,1,2,WEST INTAKE NEW - OCB 1 CLOSED INPUT DISCREPANCY,80,YES,NO,ACN_NONE,NO,120,,10 ,1,0,0,1 ,,YES,YES,0,T_NONE,C_NEVER,R_NEVER,0,,,0,,B_NEVER,R_NEVER,0,,0,,2 3 10 20 224 ,,,,,,,,,,,,,,0,,YES,,,0,NO,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,NO,,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,,USE_VALUE,USE_VALUE,USE_VALUE,USE_VALUE
B3127,1,2,WEST INTAKE NEW - OCB 1 TRIPPED INPUT DISCRPANCY,80,YES,NO,ACN_NONE,NO,120,,10 ,1,0,0,1 ,,YES,YES,0,T_NONE,C_NEVER,R_NEVER,0,,,0,,B_NEVER,R_NEVER,0,,0,,2 3 10 20 224 ,,,,,,,,,,,,,,0,,YES,,,0,NO,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,NO,,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,,USE_VALUE,USE_VALUE,USE_VALUE,USE_VALUE
B3128,1,2,WEST INTAKE NEW - OCB 1 CLOSED OUTPUT DISCRPANCY,80,YES,NO,ACN_NONE,NO,120,,10 ,1,0,0,1 ,,YES,YES,0,T_NONE,C_NEVER,R_NEVER,0,,,0,,B_NEVER,R_NEVER,0,,0,,2 3 10 20 224 ,,,,,,,,,,,,,,0,,YES,,,0,NO,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,NO,,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,,USE_VALUE,USE_VALUE,USE_VALUE,USE_VALUE
B3129,1,2,WEST INTAKE NEW - OCB 1 TRIPPED OUTPUT DISCRPANCY,80,YES,NO,ACN_NONE,NO,120,,10 ,1,0,0,1 ,,YES,YES,0,T_NONE,C_NEVER,R_NEVER,0,,,0,,B_NEVER,R_NEVER,0,,0,,2 3 10 20 224 ,,,,,,,,,,,,,,0,,YES,,,0,NO,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,NO,,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,,USE_VALUE,USE_VALUE,USE_VALUE,USE_VALUE
B3142,1,5,WEST INTAKE NEW OCB 7 - FEEDER TO SUB 103,80,YES,NO,ACN_NONE,NO,0,,10 ,1,0,0,1 ,,YES,YES,0,B_CHECK_ANOTHER,C_NEVER,R_NEVER,0,,,0,,B_NEVER,R_NEVER,0,,0,,10 26 28 29 30 ,,,,,,,,,,,,,,0,,YES,,,0,NO,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,NO,,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,,USE_VALUE,USE_VALUE,USE_VALUE,USE_VALUE
B3143,1,5,WEST INTAKE NEW OCB 7 - FEEDER TO SUB 103,48,YES,NO,ACN_NONE,NO,60,WIN WEST_INTAKE,10 ,1,0,0,1 ,,YES,YES,0,T_NONE,C_NEVER,R_NEVER,0,,,0,B3142,T_NONE,R_NEVER,0,,0,,10 26 28 29 30 ,,,,,,,,,,,,,,0,,YES,,,0,NO,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,NO,,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,,USE_VALUE,USE_VALUE,USE_VALUE,USE_VALUE
B3143,2,5,WEST INTAKE NEW OCB 7 - FEEDER TO SUB 103,30,YES,NO,ACN_NONE,NO,60,WIN WEST_INTAKE,10 ,1,0,0,1 ,,YES,YES,0,F_NONE,C_NEVER,R_NEVER,0,,,0,B3142,F_NONE,R_NEVER,0,,0,,10 26 28 29 30 ,,,,,,,,,,,,,,0,,YES,,,0,NO,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,NO,,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,,USE_VALUE,USE_VALUE,USE_VALUE,USE_VALUE
B3143,3,5,WEST INTAKE NEW OCB 7 - FEEDER TO SUB 103,11,YES,NO,ACN_NONE,NO,0,WIN WEST_INTAKE,10 ,1,0,0,1 ,,YES,YES,0,T_NONE,C_NEVER,R_NEVER,0,,,0,,B_NEVER,R_NEVER,0,,0,,10 26 28 29 30 ,,,,,,,,,,,,,,0,,YES,,,0,NO,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,NO,,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,,USE_VALUE,USE_VALUE,USE_VALUE,USE_VALUE
B3144,1,5,WEST INTAKE NEW OCB 7 - FEEDER TO SUB 103,75,YES,NO,ACN_NONE,NO,0,INC HEATHROW:B3144,10 ,1,0,0,1 ,,YES,YES,0,T_NONE,C_NEVER,R_NEVER,0,,,0,,B_NEVER,R_NEVER,0,,0,,10 26 28 29 30 ,,,,,,,,,,,,,,0,,YES,,,0,NO,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,NO,,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,,USE_VALUE,USE_VALUE,USE_VALUE,USE_VALUE
B3145,1,5,WEST INTAKE NEW OCB 7 - FEEDER TO SUB 103,76,YES,NO,ACN_NONE,NO,0,INC HEATHROW:B3145,10 ,1,0,0,1 ,,YES,YES,0,T_NONE,C_NEVER,R_NEVER,0,,,0,,B_NEVER,R_NEVER,0,,0,,10 26 28 29 30 ,,,,,,,,,,,,,,0,,YES,,,0,NO,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,NO,,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,,USE_VALUE,USE_VALUE,USE_VALUE,USE_VALUE
B3146,1,2,WEST INTAKE NEW OCB 7 - CLOSED INPUT DISCREPANCY,80,YES,NO,ACN_NONE,NO,120,,10 ,1,0,0,1 ,,YES,YES,0,T_NONE,C_NEVER,R_NEVER,0,,,0,,B_NEVER,R_NEVER,0,,0,,2 3 10 20 224 ,,,,,,,,,,,,,,0,,YES,,,0,NO,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,NO,,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,,USE_VALUE,USE_VALUE,USE_VALUE,USE_VALUE
B3147,1,2,WEST INTAKE NEW OCB 7 - TRIPPED INPUT DISCRPANCY,80,YES,NO,ACN_NONE,NO,120,,10 ,1,0,0,1 ,,YES,YES,0,T_NONE,C_NEVER,R_NEVER,0,,,0,,B_NEVER,R_NEVER,0,,0,,2 3 10 20 224 ,,,,,,,,,,,,,,0,,YES,,,0,NO,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,NO,,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,,USE_VALUE,USE_VALUE,USE_VALUE,USE_VALUE
B3148,1,2,WEST INTAKE NEW OCB 7 - CLOSED OUTPUT DISCRPANCY,80,YES,NO,ACN_NONE,NO,120,,10 ,1,0,0,1 ,,YES,YES,0,T_NONE,C_NEVER,R_NEVER,0,,,0,,B_NEVER,R_NEVER,0,,0,,2 3 10 20 224 ,,,,,,,,,,,,,,0,,YES,,,0,NO,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,NO,,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,,USE_VALUE,USE_VALUE,USE_VALUE,USE_VALUE
B3149,1,2,WEST INTAKE NEW OCB 7 - TRIPPED OUTPUT DISCRPANCY,80,YES,NO,ACN_NONE,NO,120,,10 ,1,0,0,1 ,,YES,YES,0,T_NONE,C_NEVER,R_NEVER,0,,,0,,B_NEVER,R_NEVER,0,,0,,2 3 10 20 224 ,,,,,,,,,,,,,,0,,YES,,,0,NO,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,NO,,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,,USE_VALUE,USE_VALUE,USE_VALUE,USE_VALUE
B3162,1,5,WEST INTAKE NEW - OCB 6 FEEDER TO SUB 113,80,YES,NO,ACN_NONE,NO,0,,10 ,1,0,0,1 ,,YES,YES,0,B_CHECK_ANOTHER,C_NEVER,R_NEVER,0,,,0,,B_NEVER,R_NEVER,0,,0,,10 26 28 29 30 ,,,,,,,,,,,,,,0,,YES,,,0,NO,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,NO,,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,,USE_VALUE,USE_VALUE,USE_VALUE,USE_VALUE
B3163,1,5,WEST INTAKE NEW - OCB 6 FEEDER 2 TO SUB 113,48,YES,NO,ACN_NONE,NO,60,WIN WEST_INTAKE,10 ,1,0,0,1 ,,YES,YES,0,T_NONE,C_NEVER,R_NEVER,0,,,0,B3162,T_NONE,R_NEVER,0,,0,,10 26 28 29 30 ,,,,,,,,,,,,,,0,,YES,,,0,NO,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,NO,,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,,USE_VALUE,USE_VALUE,USE_VALUE,USE_VALUE
B3163,2,5,WEST INTAKE NEW - OCB 6 FEEDER 2 TO SUB 113,30,YES,NO,ACN_NONE,NO,60,WIN WEST_INTAKE,10 ,1,0,0,1 ,,YES,YES,0,F_NONE,C_NEVER,R_NEVER,0,,,0,B3162,F_NONE,R_NEVER,0,,0,,10 26 28 29 30 ,,,,,,,,,,,,,,0,,YES,,,0,NO,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,NO,,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,,USE_VALUE,USE_VALUE,USE_VALUE,USE_VALUE
B3163,3,5,WEST INTAKE NEW - OCB 6 FEEDER 2 TO SUB 113,11,YES,NO,ACN_NONE,NO,0,WIN WEST_INTAKE,10 ,1,0,0,1 ,,YES,YES,0,T_NONE,C_NEVER,R_NEVER,0,,,0,,B_NEVER,R_NEVER,0,,0,,10 26 28 29 30 ,,,,,,,,,,,,,,0,,YES,,,0,NO,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,NO,,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,,USE_VALUE,USE_VALUE,USE_VALUE,USE_VALUE
B3164,1,5,WEST INTAKE NEW - OCB 6 FEEDER 2 TO SUB 113,75,YES,NO,ACN_NONE,NO,0,INC HEATHROW:B3164,10 ,1,0,0,1 ,,YES,YES,0,T_NONE,C_NEVER,R_NEVER,0,,,0,,B_NEVER,R_NEVER,0,,0,,10 26 28 29 30 ,,,,,,,,,,,,,,0,,YES,,,0,NO,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,NO,,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,,USE_VALUE,USE_VALUE,USE_VALUE,USE_VALUE
B3165,1,5,WEST INTAKE NEW - OCB 6 FEEDER 2 TO SUB 113,76,YES,NO,ACN_NONE,NO,0,INC HEATHROW:B3165,10 ,1,0,0,1 ,,YES,YES,0,T_NONE,C_NEVER,R_NEVER,0,,,0,,B_NEVER,R_NEVER,0,,0,,10 26 28 29 30 ,,,,,,,,,,,,,,0,,YES,,,0,NO,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,NO,,NO,M_NEVER,| FFFFFFFF,FFFFFFFF,,USE_VALUE,USE_VALUE,USE_VALUE,USE_VALUE
